age,type_employer,fnlwgt
28,Private,181629
18,Private,210874
59,Private,398683
21,Private,37744
42,Private,226656
33,State-gov,185051
32,Private,169878
18,Private,330493
29,Federal-gov,258164
49,Federal-gov,126806
52,Private,144859
54,State-gov,301327
55,Private,219942
29,Self-emp-not-inc,112222
34,Local-gov,197421
24,Private,52669
29,Private,181938
18,?,237655
38,Private,190185
54,Private,151275
20,Private,309760
45,Private,77120
43,Private,179676
28,Federal-gov,310767
26,Private,121483
31,Private,113945
35,Local-gov,243641
31,Private,216862
43,Private,201723
69,Self-emp-not-inc,351116
43,Private,201879
36,Local-gov,69917
27,Self-emp-inc,125962
44,Private,358244
43,Federal-gov,412447
32,Local-gov,343251
47,Private,173336
35,Private,122425
21,Private,126444
44,Private,244701
47,Private,175888
40,Private,207150
26,Federal-gov,192529
27,Private,121552
23,Private,348756
20,Private,112532
32,Private,333058
28,Private,205659
18,Private,158316
40,Private,218767
25,Private,210553
30,Self-emp-not-inc,92240
24,Local-gov,35881
34,Private,91985
39,Private,46250
32,Private,167111
41,Private,437116
44,Private,33064
26,Private,400587
25,Private,130084
17,?,622812
54,Local-gov,208894
28,Private,331942
59,Private,115967
41,Private,200783
23,Private,633359
32,Private,306349
59,Local-gov,138504
29,Private,203761
53,Private,237806
28,Private,144371
45,Private,189409
36,Private,138332
45,Self-emp-inc,159695
49,Private,35048
48,Self-emp-inc,246057
45,Private,226636
62,Self-emp-inc,103143
44,Private,29648
44,Federal-gov,319949
35,?,254041
49,Private,91864
45,Federal-gov,169956
29,Local-gov,173749
25,Private,136641
44,Private,180307
44,Private,230742
63,Private,95358
33,Private,241609
53,Private,79620
45,Private,176008
26,Private,172716
32,Private,150723
30,Private,221072
39,Private,172048
25,Private,123374
23,Private,153214
77,Private,19783
37,Private,133970
64,Private,99409
21,?,205329
66,Private,121864
42,Private,34946
47,Private,244131
55,Local-gov,198546
55,Private,203808
40,State-gov,273924
27,State-gov,312455
33,Local-gov,34298
59,Federal-gov,395248
20,Private,147795
63,Private,89959
31,Self-emp-inc,176693
25,State-gov,148330
69,Private,124329
22,Self-emp-not-inc,189456
57,Local-gov,172805
27,Private,68716
30,Private,112447
22,?,192571
34,Private,210019
26,Private,130990
49,Private,121209
37,Self-emp-inc,133246
32,Private,89626
44,State-gov,123409
27,Local-gov,168275
52,Private,156028
46,Private,157130
41,Self-emp-not-inc,47517
17,Private,206722
69,Self-emp-not-inc,118425
28,Self-emp-inc,228814
28,Private,212300
58,Private,128892
58,Self-emp-inc,287805
30,Private,196973
64,Self-emp-inc,53616
27,Private,301845
27,?,169873
46,Self-emp-inc,212882
32,Private,355781
32,Private,334989
32,Private,85775
63,Local-gov,35595
63,Private,154438
31,Private,357537
66,Self-emp-inc,180890
46,Private,38308
52,Self-emp-inc,162450
42,Private,55942
17,?,185899
54,Private,84467
27,?,157647
26,Private,262994
19,Private,301055
21,Private,106594
23,Private,32464
21,State-gov,30972
26,Private,201459
28,Private,153076
29,Private,128387
65,Private,54731
22,Private,141186
44,Private,146663
30,Private,178174
49,Private,121704
39,Private,110624
28,?,300139
18,Private,57290
51,Local-gov,76363
24,?,333299
66,Private,228324
55,Self-emp-inc,201866
31,Local-gov,120084
25,Private,208569
35,Private,105531
49,Private,185609
18,?,152071
45,Private,200975
38,Private,185007
61,State-gov,294637
57,Self-emp-not-inc,185919
38,State-gov,85093
45,Private,192074
35,Federal-gov,190214
42,State-gov,71093
45,Federal-gov,333465
40,Federal-gov,142557
50,Self-emp-inc,32500
26,Private,597208
19,Private,117539
25,Private,295134
39,Private,48070
51,?,35023
35,Private,94289
59,Private,663611
43,Private,190078
24,Private,100727
18,Private,198551
25,Private,78157
24,Private,49641
31,Private,91563
27,Local-gov,48481
43,Self-emp-inc,42227
35,Private,160444
42,Private,192706
56,Self-emp-inc,277476
46,Self-emp-not-inc,119328
37,Federal-gov,263964
47,Private,166188
28,Private,90712
35,Private,420810
44,Private,125205
31,Local-gov,194374
29,Private,168985
41,Private,341325
17,?,208753
43,Private,122453
44,Self-emp-not-inc,213606
23,Private,146105
28,Private,293030
30,Private,173490
41,Private,133414
52,Private,174616
27,Self-emp-inc,201407
70,Local-gov,158269
52,Private,119577
50,Private,219914
50,Federal-gov,171965
26,?,363581
35,Private,156828
31,Private,180491
30,Private,43139
23,?,119488
41,Private,160733
46,Private,123435
20,Private,169204
27,Private,189961
38,Local-gov,182062
50,Private,183570
34,Private,314373
40,Private,52723
26,Private,227198
32,Private,298470
61,Private,179003
25,Private,245842
29,Self-emp-not-inc,66456
17,Private,380134
31,Private,249664
54,Self-emp-not-inc,265330
37,?,25181
40,Private,329404
23,Private,166937
53,Federal-gov,216669
44,Local-gov,46274
63,Private,395104
25,Private,333300
19,Private,33855
26,?,95478
26,Private,337722
37,Private,176668
45,Private,180013
34,Private,160784
33,Private,176997
22,Private,238454
28,Self-emp-not-inc,171942
47,Private,53350
53,Private,286996
33,Self-emp-inc,116400
28,Private,119235
60,Private,35525
26,Private,57382
26,Private,51643
75,Self-emp-not-inc,208297
33,?,226488
55,Self-emp-inc,15777
72,Self-emp-inc,29620
31,Private,271717
17,Local-gov,276291
50,Private,43101
48,Private,286250
17,Private,181921
23,Private,150882
31,Private,266698
29,Private,288957
18,?,155838
39,Private,154519
28,Self-emp-not-inc,292457
60,Local-gov,92866
21,Private,123338
25,?,175083
31,Self-emp-inc,229502
61,Self-emp-not-inc,319915
22,Private,83951
17,?,383437
17,?,139553
27,Private,137130
59,Private,139757
30,Private,381958
19,Private,158144
47,Private,102287
28,?,32047
52,Local-gov,102398
37,State-gov,260932
28,Private,463080
29,Private,147607
49,Private,101481
52,?,313753
40,Self-emp-not-inc,62174
46,Private,102980
33,Private,164926
30,Private,184699
57,Self-emp-not-inc,50479
28,Local-gov,218075
19,?,27361
28,Private,157900
34,Private,131757
43,Private,336190
30,Private,131900
76,Private,233339
45,Private,237909
59,Private,106720
28,Private,75738
43,Self-emp-inc,179133
32,Private,182743
38,Private,125019
60,Private,117262
43,Self-emp-inc,320205
57,Federal-gov,72558
29,Private,251849
19,State-gov,323492
50,Self-emp-inc,167653
43,?,167795
31,?,299056
48,Private,242775
46,Private,213397
71,Private,190571
31,Self-emp-not-inc,136288
55,Self-emp-inc,194410
56,?,212999
20,Private,105164
50,?,155473
63,Private,130987
43,Private,116997
37,Private,287961
41,Private,161474
72,Private,185434
38,Private,195768
41,Private,304930
18,Private,37409
17,Private,206864
35,Self-emp-inc,188885
70,Self-emp-inc,59097
36,Private,36388
17,?,345752
51,State-gov,187323
55,Self-emp-not-inc,266725
25,Private,33686
37,Private,364278
26,Private,160301
45,Federal-gov,209259
46,Private,202392
30,Private,159946
35,Private,91237
42,Private,219316
48,Private,302186
27,Private,124581
34,Self-emp-not-inc,67114
36,Private,360934
20,?,218754
41,Private,158509
47,Private,160276
29,Private,301559
38,Self-emp-not-inc,43796
35,Private,449624
26,Private,99435
70,Private,116770
41,Self-emp-inc,430167
69,Self-emp-not-inc,198201
57,Federal-gov,98709
62,?,165478
58,Self-emp-not-inc,164970
32,Private,227098
27,Private,236462
35,Private,32271
44,Self-emp-inc,142767
35,Private,224021
23,Private,121483
44,Self-emp-inc,37226
26,Private,239932
56,Private,70490
19,State-gov,348225
32,Private,181735
28,Private,152224
23,Private,193302
39,Private,83583
27,Private,274864
26,Private,101238
32,Private,191540
17,?,256424
41,Self-emp-not-inc,144529
65,Private,151536
28,Private,165172
28,Private,210864
68,Private,29593
26,State-gov,94199
30,Self-emp-not-inc,35124
42,Private,252269
38,Private,238373
28,?,48093
53,Self-emp-not-inc,168335
49,Private,41635
42,Private,182106
39,Local-gov,180205
17,Private,104673
63,Private,166637
26,Private,64132
36,Private,115313
24,Local-gov,112660
30,Private,87524
27,Private,218530
22,?,389784
24,Private,97290
18,?,207035
24,Private,95890
30,?,146043
27,Local-gov,211464
50,Local-gov,13492
32,Private,135471
29,Private,203544
57,Federal-gov,230731
55,Self-emp-not-inc,164143
25,Private,310875
50,Private,232695
52,Private,99854
26,Private,50241
25,Private,44262
20,Private,122548
46,Self-emp-inc,138741
43,Private,94821
25,?,190241
29,?,276906
45,Private,247061
30,Private,136786
19,Private,331673
26,Private,140710
52,Private,190932
33,Self-emp-inc,236984
20,Private,114984
26,Private,189937
27,Private,175780
27,Private,367396
41,Private,353479
28,Private,395149
18,Private,286296
44,Private,155781
30,Local-gov,208599
45,State-gov,73761
25,Private,96708
40,Self-emp-inc,276335
62,Private,32867
25,Private,386544
42,Private,237459
33,Private,96172
40,Private,164835
36,Local-gov,387579
19,?,16691
20,Private,298536
51,Private,188051
29,Private,169255
27,Local-gov,95082
60,Private,245615
29,Self-emp-not-inc,52143
20,Private,196606
45,Self-emp-not-inc,159792
41,Private,232845
60,Local-gov,158951
34,Private,172376
21,Self-emp-inc,241211
30,Private,170443
28,Self-emp-not-inc,238999
37,Private,100162
27,Private,33538
35,Private,128127
41,Local-gov,164564
41,Self-emp-not-inc,114391
25,Private,149096
71,Self-emp-inc,83397
50,Private,205450
47,Federal-gov,40428
48,Private,167256
24,Private,163048
22,?,343389
19,Private,26025
38,Self-emp-inc,185555
43,Private,48010
40,Self-emp-not-inc,153016
35,?,134814
38,Private,119013
44,Local-gov,183540
58,Self-emp-not-inc,117735
22,Private,189851
62,Private,117275
30,Private,133749
33,Private,172780
26,Private,532139
31,Private,268280
54,Federal-gov,90843
52,Private,74636
35,Private,37128
40,Private,64941
43,Self-emp-inc,80505
47,Private,116856
46,Private,257290
30,Self-emp-inc,96503
37,Local-gov,289507
45,Private,242064
38,Private,238960
58,Private,201880
60,Self-emp-not-inc,213124
31,Local-gov,268218
62,Self-emp-inc,136387
27,Self-emp-inc,160767
83,Private,101289
47,Private,68743
21,Private,47144
70,Private,35794
44,Private,143170
35,?,149025
43,Private,195885
48,Self-emp-not-inc,166631
31,Private,142590
46,Private,153701
52,Private,91011
51,Private,104899
58,Private,336759
36,Private,209368
17,Private,187666
26,Private,168349
43,Self-emp-inc,212557
61,Private,184136
36,Federal-gov,89320
55,Private,195337
41,Private,369051
18,Private,58819
52,Private,126470
56,Private,363151
57,Private,33615
32,Private,175007
21,Private,179733
77,Self-emp-inc,63418
42,Local-gov,302910
31,?,403068
32,Private,242651
61,State-gov,149282
25,Private,262830
51,Private,203587
30,Private,444732
27,Local-gov,303854
43,Federal-gov,141863
60,Private,171694
30,Private,400188
63,Federal-gov,115971
54,Local-gov,134152
18,Self-emp-not-inc,24908
56,Private,361474
19,Private,55301
30,Private,312949
27,Private,184705
49,Self-emp-not-inc,85860
28,Private,94363
18,Private,178956
27,Private,202278
43,Self-emp-inc,141220
78,Self-emp-inc,182365
46,Private,291271
63,Private,103519
38,Local-gov,37265
36,Private,321522
30,Private,361199
39,Federal-gov,15785
22,Private,174335
31,Private,47753
26,Self-emp-inc,37329
41,Private,38808
42,Self-emp-not-inc,169373
47,Private,112667
38,Private,92812
58,Self-emp-not-inc,107513
32,Private,103659
52,Private,122361
38,Local-gov,90806
45,Private,266520
21,?,153387
46,Private,169768
53,Private,213871
30,Self-emp-inc,150621
56,Self-emp-not-inc,164220
24,Local-gov,122637
34,Private,220947
57,Local-gov,32387
54,Private,240570
29,Private,158425
23,Private,103343
17,Private,232506
44,Local-gov,165079
54,Self-emp-inc,163424
30,Federal-gov,131121
59,Private,190297
42,Private,239230
35,Private,196946
17,Local-gov,213284
45,Private,199475
30,Private,145739
37,?,439722
39,Local-gov,68225
17,Private,256206
18,Private,185504
27,Local-gov,29752
51,Private,63918
24,Private,227303
33,Local-gov,118259
68,Private,262630
35,Self-emp-not-inc,252849
17,Private,38168
40,Self-emp-inc,206767
40,Private,244006
43,Private,172260
31,Private,210615
34,Self-emp-not-inc,21844
45,Private,137023
52,Private,283213
31,Local-gov,49904
50,Federal-gov,178020
20,Private,113987
33,Private,236396
63,Private,218655
63,Private,112369
28,Private,156030
32,Private,252261
47,Private,365247
47,Private,14151
52,Federal-gov,159744
31,Local-gov,307311
42,Local-gov,31788
58,Private,113074
65,Self-emp-inc,79269
18,Private,383033
64,Private,178191
25,Private,141676
40,Private,170605
24,Private,390108
34,Self-emp-not-inc,74103
64,Private,192781
36,Private,52303
22,State-gov,140548
43,Private,380771
19,Private,226239
26,State-gov,387289
42,Private,306951
47,Private,102789
38,Private,126444
18,Local-gov,312431
50,Private,211941
65,Self-emp-inc,108076
52,Self-emp-inc,281027
74,Local-gov,348759
47,Self-emp-inc,190565
31,Private,197410
37,Private,178227
30,Federal-gov,184105
42,Private,103531
44,Private,189439
24,Private,481824
24,Private,98031
24,Private,246890
41,Self-emp-inc,371635
26,Self-emp-not-inc,167105
28,Private,193874
19,?,209053
38,Federal-gov,193420
21,Private,176292
31,Private,92639
18,Private,190858
26,Private,231598
30,Private,82988
31,Private,216862
29,Private,299321
33,Private,323991
17,?,708299
51,Private,106598
26,Private,259891
50,Self-emp-inc,159336
32,Private,294495
18,?,155429
49,?,29229
42,Self-emp-not-inc,101981
17,?,274600
33,Private,227439
45,Private,187685
39,Private,202011
19,?,282209
26,Private,187888
55,Federal-gov,245450
68,Federal-gov,312091
32,Private,21001
28,Private,222282
40,Private,179833
60,Private,181115
41,Self-emp-inc,82972
27,Local-gov,37080
44,Private,203866
61,?,68336
27,Self-emp-inc,62484
21,Private,201591
56,?,316864
49,Private,325486
44,Private,57618
65,Private,135328
54,Private,226679
25,Private,199723
25,Private,457057
56,Self-emp-not-inc,118169
27,Private,90573
22,Private,180076
18,Private,458648
39,Private,150211
44,Local-gov,107096
48,Local-gov,185560
42,Private,55883
42,Private,156635
32,Local-gov,275725
69,Private,40264
25,?,78384
43,Self-emp-not-inc,233108
50,?,140980
24,Private,156366
46,Private,116839
39,Private,122410
30,Self-emp-not-inc,92362
35,Private,194242
38,Self-emp-not-inc,322734
40,Self-emp-inc,199316
26,Private,338493
18,Private,119231
62,Local-gov,191491
35,Self-emp-inc,111415
41,Local-gov,114238
20,?,219392
31,Private,180246
26,Private,177726
63,Self-emp-inc,33820
54,Private,144672
60,Private,343629
23,Private,39725
50,Private,188887
49,Private,48858
28,Private,115545
32,Local-gov,26515
70,Private,142327
59,Private,189793
41,Private,153816
26,Private,51049
43,Private,195401
41,Private,262154
37,Private,64521
39,Private,254622
48,Federal-gov,118160
43,Private,570274
50,Private,115303
55,Private,213757
42,Private,203092
22,Private,135401
29,Private,205729
32,Private,104924
29,Private,187258
31,Private,173350
25,?,226529
45,Private,173360
63,Local-gov,44618
26,Federal-gov,261424
55,Private,102433
69,Private,45367
27,Private,389112
29,Private,155390
31,?,220965
26,Self-emp-not-inc,342955
53,?,176330
71,Self-emp-inc,51078
48,Private,164291
